productName,price,detailContent,colorId,productCode,topCategoryName,middleCategoryName,bottomCategoryName,subCategoryName,imageUrl,brandName,name,volume,newProduct,discountRate
,156400,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000689,19,PTJ0LBS71APWPI,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/573/240801025860573.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,프리메라 13-프리 세라펩타이드 세럼 파운데이션 30ml SPF30 PA++,30ml,N/A,N/A
,904500,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000790,14,PTJRV8N25VSD1I,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/944/240830029990944.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[딘토] 운초 블러글로이 파운데이션,N/A,N/A,N/A
,955700,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001026,9,PTXTBO0QE2SJLU,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/043/240810027035043.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[에스쁘아] 에스쁘아 프로테일러 파운데이션 비벨벳,N/A,N/A,N/A
,866400,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001176,8,PTDH7VOBKWQ8QT,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/020/240901030226020.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[메이크업포에버] 에이치디스킨 파운데이션 미니 12ML,12ML,N/A,N/A
,20300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001195,13,PTE23XLLVKRVM5,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/029/230913006377029.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,라네즈 네오 파운데이션 매트 30ml SPF16 PA++,30ml,N/A,N/A
,156800,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001205,14,PTKRMFSNOOL3XQ,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/465/240827029420465.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[메이크업포에버] HD SKIN 쿠션 리필,N/A,N/A,N/A
,842600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001397,17,PTFAAFXBONCDY5,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/924/230913006376924.jpg?RS=450&SP=1&QT=20,LA PERVA,라네즈 네오 파운데이션 글로우 30ml SPF16 PA++,30ml,N/A,N/A
,931000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001436,2,PT4EL8UG4YT0TY,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/865/230504004961865.png?RS=450&SP=1&QT=20,DIPTYQUE,에어 커버 스틱 파운데이션,N/A,N/A,N/A
,87400,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001447,21,PTT44H4OTNPCEF,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/494/240825029156494.jpg?RS=450&SP=1&QT=20,DIPTYQUE,[딘토] 운초 블러매트 파운데이션 2종,N/A,N/A,N/A
,702900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001593,8,PTUWK8WFMFUB78,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/552/240901030165552.jpg?RS=450&SP=1&QT=20,LA PERVA,[에스쁘아] 에스쁘아 비벨벳 플루이드 파운데이션,N/A,TRUE,N/A
,196900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000025,6,PTWBEVG36JIPD4,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/472/240830029832472.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[메이크업포에버] HD SKIN 하이드라 글로우 파운데이션 미니,N/A,TRUE,N/A
,142300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000088,9,PT7B7EQJFNN4Y7,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/729/240901030134729.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[더샘] 더샘 커버 퍼펙션 컨실러 파운데이션,N/A,TRUE,N/A
,261900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000307,13,PTE5D66FHWHQ3I,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/294/240808026597294.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[에스쁘아] 에스쁘아 비글로우파운데이션 뉴클래스,N/A,TRUE,N/A
,167900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000310,17,PTRT52K4PKQ4U2,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/490/230522005193490.jpg?RS=450&SP=1,LOEWE PERFUMES,로즈 에르메스 로지 립 샤인 인핸서 로즈 콘페티 27,N/A,TRUE,N/A
,387500,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000375,14,PTKW33SLW52HQ2,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/677/230921006441677.jpg?RS=450&SP=1,DIPTYQUE,루즈 에르메스 샤이니 립스틱 루즈 아비스 84 (리미티드 에디션),N/A,TRUE,N/A
,210200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000509,6,PTVJ8MOQAF5X28,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/610/230921006441610.jpg?RS=450&SP=1,LA PERVA,루즈 에르메스 샤이니 립스틱 프루느와 90 (리미티드 에디션),N/A,TRUE,0.15
,501300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000535,16,PT4MFAT4W0YKQC,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/361/230907006310361.jpg?RS=450&SP=1,HERMES BEAUTY,루즈 에르메스 포피 립 샤인,N/A,TRUE,0.15
,632900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000689,11,PTIMWKHCMZ45HR,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/429/240724025232429.jpg?RS=450&SP=1&QT=20,DIPTYQUE,새틴 립스틱 얼쓰 더스트 249,N/A,N/A,0.15
,367700,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000790,21,PTQIIT86KE7UAJ,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/s3/goods/org/549/240502015353549.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,루즈 에르메스 새틴 립스틱 로즈 앙상 18,N/A,N/A,0.15
,369400,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001026,20,PTIZ2KJINQXWB0,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/721/210422001199721.jpg?RS=450&SP=1&QT=20,LA PERVA,로즈 에르메스 로지 립 인핸서 14 로즈 아브리코테,N/A,N/A,0.15
,522200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001176,3,PT0ZQ3W9XJ1NZH,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/523/200226000600523.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,루즈 에르메스 새틴 립스틱 로즈 립스틱 40,N/A,N/A,0.15
,109900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001195,10,PTAEFBAJEXC4K9,뷰티,메이크업,페이스 메이크업,파우더/팩트/쿠션,https://image.sivillage.com/upload/C00001/goods/org/293/210310001113293.jpg?RS=450&SP=1&QT=20,LA PERVA,뽀아레 루쥬 뽀아레 101 에버 슬로울리,N/A,N/A,0.15
,731100,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001205,15,PTU4MIA6VTYHBA,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/190/221007003281190.jpg?RS=450&SP=1&QT=20,DIPTYQUE,립스틱 - 앰버 인 퍼,N/A,N/A,0.15
,393600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001397,19,PTA14G1RA1AVY5,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/199/230103003762199.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,루즈 에쌍씨엘 실키 크림 립스틱 (40 뉘 프레페레),N/A,N/A,0.15
,430700,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001436,1,PTME00LWB8KQL0,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/386/230125003921386.jpg?RS=450&SP=1&QT=20,DIPTYQUE,언락드 새틴 크림 립스틱 타이드 302,N/A,N/A,0.15
,336200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001447,15,PTCBGYII495BYF,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/159/210503001212159.jpg?RS=450&SP=1&QT=20,LA PERVA,립스틱 - 얼쓰 더스트,N/A,N/A,0.15
,316200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001593,1,PTZJ9F45H8A03O,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/805/230110003805805.jpg?RS=450&SP=1&QT=20,DIPTYQUE,립스틱 트랜스포티드 151,N/A,N/A,0.15
,29000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000025,1,PTLERX1ZTT7MA3,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/947/220905003070947.jpg?RS=450&SP=1&QT=20,LA PERVA,리퀴드 립스틱 바이닐 - 팬텀,N/A,N/A,0.15
,946200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000088,3,PTONL06P89FKXC,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/915/210309001110915.jpg?RS=450&SP=1&QT=20,LA PERVA,뽀아레 루쥬 라휘네 100 수플,N/A,N/A,0.15
,690000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000307,14,PTUPMX83Y19CQ9,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/302/240111008034302.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,언락드 소프트 매트 립스틱 - 레드제로,N/A,N/A,N/A
,363900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000310,8,PTMAV9VFR0TO7C,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/689/221108003460689.jpg?RS=450&SP=1&QT=20,LA PERVA,루즈 에르메스 매트 립스틱 뿌프르 휘그 97,N/A,N/A,N/A
,952600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000375,14,PT2VOA1JEB4VGK,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/841/230525005266841.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,하이 바이브 립 컬러 121 블리스,N/A,N/A,0.1
,588600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000509,7,PTG2WH710C8X2O,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/128/240111008036128.jpg?RS=450&SP=1&QT=20,DIPTYQUE,쉐입 & 스컬프트 립 라이너 - 익스포즈 1,N/A,N/A,0.1
,557200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000535,7,PT7SIX4E934M59,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/682/230907006296682.jpg?RS=450&SP=1&QT=20,DIPTYQUE,벨루어 익스트림 매트 립스틱 (410 파이어),N/A,N/A,0.1
,734000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000689,8,PT2EBVL7TLTUM2,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/607/230104003774607.jpg?RS=450&SP=1&QT=20,DIPTYQUE,페탈 소프트 립스틱 크래용 (301 어거스틴),N/A,N/A,0.1
,583100,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000790,10,PTV9QP9TB81JBI,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/761/240901030176761.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[나스] 익스플리싯 립스틱,N/A,N/A,0.1
,950400,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001026,14,PT0V1LL5X22Z5E,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/528/240901030133528.jpg?RS=450&SP=1&QT=20,DOLCE & GABBANA BEAUTY,[나스] [세븐틴 PICKS] NEW 익스플리싯 립스틱 세트 (미니 파운데이션 증정),N/A,N/A,0.1
,875400,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001176,5,PTTUFQAPP4YHRS,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/537/240819028271537.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[맥] 러브 미 립스틱,N/A,N/A,0.1
,771800,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001195,6,PT8WSOFCMZQ18N,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/693/240901030134693.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[맥] MAC 락드 키스 24아워 립스틱,N/A,N/A,0.1
,536800,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001205,8,PTVROJ9X2DP69X,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/272/240812027283272.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[단독] 시미헤이즈 뷰티 솔라 틴트 블러쉬 & 미니 립 밤 세트 + 퍼프 증정,N/A,N/A,0.1
,2700,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001397,7,PT2IENTV4C36F5,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/430/240901030134430.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[끌레드뽀보떼] 립스틱 샤인,N/A,N/A,0.1
,277600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001436,8,PTD2UQKNS29D6X,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/350/240901030134350.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[끌레드뽀보떼] 크림 루즈 매트,N/A,N/A,0.1
,348900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001447,19,PT3P5M6LW0HDX5,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/342/240901030134342.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[끌레드뽀보떼] 크림 루즈 샤인,N/A,N/A,0.1
,228500,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001593,20,PTIF8VNILICDL3,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/968/240901030135968.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[시슬리] 휘또-립 트위스트 틴티드 밤 2.5g,2.5g,N/A,0.1
,669000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000025,10,PTOYNREQEJE4WX,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/599/240901030136599.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[맥] NEW 맥시멀 실키 매트 립스틱,N/A,N/A,N/A
,724100,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000088,6,PTPJ119DEZM6BE,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/392/240811027169392.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[나스] (NEW컬러입고) 에어 매트 립 컬러,N/A,N/A,N/A
,683800,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000307,8,PTWZI9TIH69DHZ,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/043/240901030176043.jpg?RS=450&SP=1&QT=20,HERMES BEAUTY,[시코르메이크업] [터리마켓]글레이즈 립 볼류마이저 2종 (썸머 NEW 컬러 출시),N/A,N/A,N/A
,42200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000310,2,PTFU12792YI26U,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/596/240326012006596.jpg?RS=450&SP=1&QT=20,DOLCE & GABBANA BEAUTY,설화수 퍼펙팅 립스틱 3g (옵션),3g,N/A,N/A
,744300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000375,12,PT0Q27B8BFXCGQ,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/510/240831030126510.jpg?RS=450&SP=1&QT=20,DIPTYQUE,[나스] 파워매트 하이 인텐시티 립 펜슬,N/A,N/A,N/A
,660200,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000509,19,PTJW7YXYGJE5KR,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/goods/org/072/230901006120072.jpg?RS=450&SP=1&QT=20,LA PERVA,헤라 센슈얼 누드 밤 3.5g,3.5g,N/A,N/A
,269000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000535,16,PTGX744J7BG0C3,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/817/240901030135817.jpg?RS=450&SP=1&QT=20,LA PERVA,[맥] MAC 러스터 글래스 립스틱,N/A,N/A,N/A
,584600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000689,15,PTSJ8ZV4OHJ5DF,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/024/240901030136024.jpg?RS=450&SP=1&QT=20,LA PERVA,[맥] MAC) 파우더 키스 벨벳 블러 슬림 스틱,N/A,N/A,0.2
,291600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000790,17,PTKURE8DQ9HU7S,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/351/240901030167351.jpg?RS=450&SP=1&QT=20,LA PERVA,[맥] 파우더키스 립스틱,N/A,N/A,0.2
,620600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001026,5,PTLIOT3DN7RHV1,뷰티,메이크업,립 메이크업,립스틱,https://image.sivillage.com/upload/C00001/s3/goods/org/617/240901030132617.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[하트퍼센트] 도트 온 무드 립펜슬 & 퓨어글로우틴트 미니 오버립세트,N/A,N/A,0.2
,338900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001176,5,PTSQ007MUP38AU,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/207/240901030227207.jpg?RS=450&SP=1&QT=20,LA PERVA,[정샘물] 정샘물 아티스트 드로잉 립 펜슬,N/A,N/A,0.2
,288000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001195,6,PTM0EA5A7WIG67,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/092/240901030226092.jpg?RS=450&SP=1&QT=20,DIPTYQUE,[나스] 미니 파워매트 하이 인텐시티 립 펜슬 듀오,N/A,N/A,0.2
,69900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001205,3,PTA7QRXYHCPMR7,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/063/240901030226063.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[정샘물] 정샘물 뉴클래식 샤인 립스틱,N/A,N/A,0.2
,396600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001397,3,PTCI9HEMO3NTYH,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/495/240901030175495.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[디어달리아] 블루밍 에디션 쉬어 듀 틴티드 립스틱,N/A,N/A,0.2
,646800,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001436,7,PTO75O6AY3GH02,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/880/240901030169880.jpg?RS=450&SP=1&QT=20,DOLCE & GABBANA BEAUTY,[메이크업포에버] NEW 루즈 아티스트 포에버 새틴 립스틱,N/A,N/A,0.2
,839300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001447,1,PT5SRKN1NOXY73,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/560/240901030171560.jpg?RS=450&SP=1&QT=20,LA PERVA,[메이크업포에버] NEW 루즈 아티스트 포에버 매트 립스틱,N/A,N/A,0.2
,826300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001593,10,PT6H6DKW7AHNBU,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/411/240901030153411.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[나스] 에프터글로우 립스틱,N/A,N/A,N/A
,964000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000025,20,PTL83KPVSVI7UL,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/349/240328012293349.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,안나수이 클래식 루즈 THE RED,N/A,N/A,N/A
,870300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000088,7,PTPBU7SZ5S4W2W,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/836/240901030130836.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[시코르메이크업] [1+1]글로우 인핸싱 틴티드 밤,N/A,N/A,N/A
,389100,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000307,9,PTVA2GB3U04H86,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/073/240522017926073.jpg?RS=450&SP=1&QT=20,DOLCE & GABBANA BEAUTY,폴앤조 마이캣 립스틱_고양이 립밤,N/A,N/A,N/A
,555600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000310,2,PT1KV44R0DZ0R0,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/234/240328012290234.jpg?RS=450&SP=1&QT=20,LA PERVA,안나수이 클래식 루즈,N/A,N/A,N/A
,298300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000375,19,PT5AOC1ZAJMDTE,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/838/240818028175838.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[하트퍼센트] 도트 온 무드 듀이 멜팅 립스틱,N/A,N/A,N/A
,235600,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000509,17,PTTETRS3DTRZKG,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/121/240831030125121.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[하트퍼센트] (NEW컬러 입고) 도트 온 무드 립 펜슬,N/A,N/A,N/A
,262300,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000535,11,PT4I1PUPYADW45,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/740/240808026599740.jpg?RS=450&SP=1&QT=20,LOEWE PERFUMES,[나스] [리미티드] 파워매트 립스틱,N/A,N/A,N/A
,310700,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000689,21,PTW227NH8056CC,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/048/240821028409048.jpg?RS=450&SP=1&QT=20,LA PERVA,[나스] 나스 파워매트 립스틱,N/A,N/A,N/A
,903900,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000000790,15,PTD9QYG0S69Q2N,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/612/240801025814612.jpg?RS=450&SP=1,Santa Maria Novella,[헉슬리] 블렌더 쏘 터처블,N/A,TRUE,N/A
,275800,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001026,20,PT3FRRCA7UG3BQ,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/160/240828029447160.jpg?RS=450&SP=1,POIRET,[하트퍼센트] [시코르단독] 하트퍼센트 립 펜슬 듀오세트,N/A,TRUE,N/A
,309000,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001176,13,PTNOQ3Z29OZ0OS,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/456/240601019174456.jpg?RS=450&SP=1,YUNJAC,[삐아] 레디 투 웨어 워터 립스틱,N/A,TRUE,N/A
,921700,https://m-goods.sivillage.com/goods/getGoodDescCont.siv?goods_no=01P0000001195,2,PT6TPVH3W5V600,뷰티,메이크업,립 메이크업,립틴트/립글로스,https://image.sivillage.com/upload/C00001/s3/goods/org/900/240422014533900.jpg?RS=450&SP=1,POIRET,폴앤조 글로우 샤인 온 립스틱,N/A,TRUE,N/A
